bin,pkg,abspath,functions,verified,binary_id
shpadd,shapelib-1.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/shapelib-1.6.0-1-x86_64/usr/bin/shpadd,1,1,18115
shprewind,shapelib-1.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/shapelib-1.6.0-1-x86_64/usr/bin/shprewind,1,1,96452
dbfcat,shapelib-1.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/shapelib-1.6.0-1-x86_64/usr/bin/dbfcat,1,1,71252
shpdxf,shapelib-1.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/shapelib-1.6.0-1-x86_64/usr/bin/shpdxf,5,5,58107
dbfcreate,shapelib-1.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/shapelib-1.6.0-1-x86_64/usr/bin/dbfcreate,1,1,117386
dbfadd,shapelib-1.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/shapelib-1.6.0-1-x86_64/usr/bin/dbfadd,1,1,25708
shptreedump,shapelib-1.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/shapelib-1.6.0-1-x86_64/usr/bin/shptreedump,6,6,6283
Shape_PointInPoly,shapelib-1.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/shapelib-1.6.0-1-x86_64/usr/bin/Shape_PointInPoly,0,0,125957
libshp.so.4.0.0,shapelib-1.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/shapelib-1.6.0-1-x86_64/usr/lib/libshp.so.4.0.0,,No source files,67107
uudecode,sharutils-4.15.2-5-x86_64,/binary-datasets/archsrc/pkg/00000/sharutils-4.15.2-5-x86_64/usr/bin/uudecode,263,256,24683
uuencode,sharutils-4.15.2-5-x86_64,/binary-datasets/archsrc/pkg/00000/sharutils-4.15.2-5-x86_64/usr/bin/uuencode,259,252,2100
shar,sharutils-4.15.2-5-x86_64,/binary-datasets/archsrc/pkg/00000/sharutils-4.15.2-5-x86_64/usr/bin/shar,383,375,12597
unshar,sharutils-4.15.2-5-x86_64,/binary-datasets/archsrc/pkg/00000/sharutils-4.15.2-5-x86_64/usr/bin/unshar,263,256,49796
shellcheck,shellcheck-0.10.0-6-x86_64,/binary-datasets/archsrc/pkg/00000/shellcheck-0.10.0-6-x86_64/usr/bin/shellcheck,,No source files,96565
libHSShellCheck-0.10.0-JBRIwubclmHJ2QvQ2OLv4j-ghc9.2.8.so,shellcheck-0.10.0-6-x86_64,/binary-datasets/archsrc/pkg/00000/shellcheck-0.10.0-6-x86_64/usr/lib/libHSShellCheck-0.10.0-JBRIwubclmHJ2QvQ2OLv4j-ghc9.2.8.so,,No source files,41710
shfsmount,shfs-utils-0.35-7-x86_64,/binary-datasets/archsrc/pkg/00000/shfs-utils-0.35-7-x86_64/usr/bin/shfsmount,18,18,22910
shfsumount,shfs-utils-0.35-7-x86_64,/binary-datasets/archsrc/pkg/00000/shfs-utils-0.35-7-x86_64/usr/bin/shfsumount,5,5,61887
shuffle,shuffle-1.5-7-x86_64,/binary-datasets/archsrc/pkg/00000/shuffle-1.5-7-x86_64/usr/bin/shuffle,,No source files,103912
siege,siege-4.1.6-1-x86_64,/binary-datasets/archsrc/pkg/00000/siege-4.1.6-1-x86_64/usr/bin/siege,427,422,33067
signify,signify-32-3-x86_64,/binary-datasets/archsrc/pkg/00000/signify-32-3-x86_64/usr/bin/signify,147,109,73345
sigrok-cli,sigrok-cli-0.7.2-1-x86_64,/binary-datasets/archsrc/pkg/00000/sigrok-cli-0.7.2-1-x86_64/usr/bin/sigrok-cli,96,83,20813
simh-altair,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-altair,,No source files,58461
simh-pdp8,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-pdp8,,No source files,36278
simh-nova,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-nova,,No source files,37455
simh-pdp11,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-pdp11,,No source files,25164
simh-pdp10,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-pdp10,,No source files,35747
simh-pdp7,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-pdp7,,No source files,56696
simh-pdp15,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-pdp15,,No source files,31127
simh-pdp9,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-pdp9,,No source files,87489
simh-id32,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-id32,,No source files,20108
simh-sigma,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-sigma,,No source files,99396
simh-pdp4,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-pdp4,,No source files,80370
simh-vax,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-vax,,No source files,2649
simh-i1401,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-i1401,,No source files,106978
simh-vax780,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-vax780,,No source files,7479
simh-id16,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-id16,,No source files,20337
simh-h316,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-h316,,No source files,97122
simh-sds,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-sds,,No source files,82311
simh-eclipse,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-eclipse,,No source files,20853
simh-lgp,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-lgp,,No source files,89227
simh-pdp1,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-pdp1,,No source files,2385
simh-uc15,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-uc15,,No source files,85145
simh-i7094,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-i7094,,No source files,87442
simh-gri,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-gri,,No source files,85580
simh-i1620,simh-3.12.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/simh-3.12.3-2-x86_64/usr/bin/simh-i1620,,No source files,83079
sipcalc,sipcalc-1.1.6-4-x86_64,/binary-datasets/archsrc/pkg/00000/sipcalc-1.1.6-4-x86_64/usr/bin/sipcalc,65,65,98944
libsirocco.so.0.0.0,sirocco-2.1.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/sirocco-2.1.0-1-x86_64/usr/lib/libsirocco.so.0.0.0,,No source files,73824
libSkiaSharp.so.88.8.0,skia-sharp-2.88.8-1-x86_64,/binary-datasets/archsrc/pkg/00000/skia-sharp-2.88.8-1-x86_64/usr/lib/libSkiaSharp.so.88.8.0,,No source files,70699
sl,sl-5.05-4-x86_64,/binary-datasets/archsrc/pkg/00000/sl-5.05-4-x86_64/usr/bin/sl,,No source files,57392
onig-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/onig-module.so,,No source files,4825
libslang.so.2.3.3,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/libslang.so.2.3.3,,No source files,6896
slsmg-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/slsmg-module.so,,No source files,116539
zlib-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/zlib-module.so,,No source files,54925
pcre-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/pcre-module.so,,No source files,89039
socket-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/socket-module.so,,No source files,54446
iconv-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/iconv-module.so,,No source files,54342
slsh,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/bin/slsh,67,63,110064
rand-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/rand-module.so,,No source files,90332
termios-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/termios-module.so,,No source files,110776
png-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/png-module.so,,No source files,19905
histogram-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/histogram-module.so,,No source files,11847
sysconf-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/sysconf-module.so,,No source files,47160
stats-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/stats-module.so,,No source files,46634
base64-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/base64-module.so,,No source files,22140
select-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/select-module.so,,No source files,11091
fcntl-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/fcntl-module.so,,No source files,25921
json-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/json-module.so,,No source files,81600
varray-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/varray-module.so,,No source files,23227
fork-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/fork-module.so,,No source files,43401
chksum-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/chksum-module.so,,No source files,119131
csv-module.so,slang-2.3.3-2-x86_64,/binary-datasets/archsrc/pkg/00000/slang-2.3.3-2-x86_64/usr/lib/slang/v2/modules/csv-module.so,,No source files,42627
fiwalk,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/fiwalk,19,19,95205
tsk_gettimes,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/tsk_gettimes,593,593,111218
fls,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/fls,565,565,123846
ifind,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/ifind,562,562,21312
img_stat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/img_stat,49,49,36768
blkstat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/blkstat,563,563,3759
blkls,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/blkls,567,567,93938
blkcat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/blkcat,563,563,65413
jls,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/jls,562,562,16527
srch_strings,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/srch_strings,7,7,2970
img_cat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/img_cat,51,51,56867
tsk_imageinfo,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/tsk_imageinfo,590,590,82824
mmcat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/mmcat,114,114,93999
sigfind,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/sigfind,45,45,36237
jpeg_extract,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/jpeg_extract,0,0,784
tsk_comparedir,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/tsk_comparedir,593,593,92037
blkcalc,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/blkcalc,566,566,88707
hfind,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/hfind,99,99,75817
istat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/istat,562,562,125875
icat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/icat,564,564,111898
ffind,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/ffind,563,563,59529
pstat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/pstat,561,561,72979
tsk_loaddb,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/tsk_loaddb,655,655,32706
mmls,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/mmls,114,114,14281
jcat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/jcat,562,562,123913
tsk_recover,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/tsk_recover,593,593,67549
ils,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/ils,565,565,122845
usnjls,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/usnjls,581,581,61532
mmstat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/mmstat,114,114,53075
fcat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/fcat,563,563,103202
libtsk.so.19.2.1,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/lib/libtsk.so.19.2.1,,No source files,7082
fsstat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sleuthkit-4.12.1-1-x86_64/usr/bin/fsstat,561,561,54455
slirp4netns,slirp4netns-1.3.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/slirp4netns-1.3.1-1-x86_64/usr/bin/slirp4netns,196,196,73870
php_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00000/sloccount-2.26-10-x86_64/usr/bin/php_count,11,11,70800
pascal_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00000/sloccount-2.26-10-x86_64/usr/bin/pascal_count,38,4,48585
ml_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00000/sloccount-2.26-10-x86_64/usr/bin/ml_count,7,7,49965
java_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00000/sloccount-2.26-10-x86_64/usr/bin/java_count,7,7,15150
jsp_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00000/sloccount-2.26-10-x86_64/usr/bin/jsp_count,39,5,92687
c_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00000/sloccount-2.26-10-x86_64/usr/bin/c_count,7,7,114262
lexcount1,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00000/sloccount-2.26-10-x86_64/usr/bin/lexcount1,2,2,25067
slock,slock-1.5-3-x86_64,/binary-datasets/archsrc/pkg/00000/slock-1.5-3-x86_64/usr/bin/slock,,No source files,57695
slowhttptest,slowhttptest-1.9.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/slowhttptest-1.9.0-1-x86_64/usr/bin/slowhttptest,,No source files,94074
slumber,slumber-1.5.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/slumber-1.5.0-1-x86_64/usr/bin/slumber,3830,0,60161
slurp,slurp-1.5.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/slurp-1.5.0-1-x86_64/usr/bin/slurp,110,76,69056
smbnetfs,smbnetfs-0.6.3-5-x86_64,/binary-datasets/archsrc/pkg/00000/smbnetfs-0.6.3-5-x86_64/usr/bin/smbnetfs,293,293,107466
sndioctl,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/sndio-1.9.0-2-x86_64/usr/bin/sndioctl,30,30,34659
sndiod,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/sndio-1.9.0-2-x86_64/usr/bin/sndiod,247,247,52861
aucat,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/sndio-1.9.0-2-x86_64/usr/bin/aucat,99,99,122604
libsndio.so.7.2,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/sndio-1.9.0-2-x86_64/usr/lib/libsndio.so.7.2,,No source files,98053
midicat,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/sndio-1.9.0-2-x86_64/usr/bin/midicat,1,1,112491
sniffit,sniffit-0.6-1-x86_64,/binary-datasets/archsrc/pkg/00000/sniffit-0.6-1-x86_64/usr/bin/sniffit,80,80,111937
sniproxy,sniproxy-0.6.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/sniproxy-0.6.1-1-x86_64/usr/bin/sniproxy,200,198,86086
stemwords,snowball-2.2.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/snowball-2.2.0-2-x86_64/usr/bin/stemwords,3,3,101693
snowball,snowball-2.2.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/snowball-2.2.0-2-x86_64/usr/bin/snowball,155,155,45568
socat1,socat-1.8.0.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/socat-1.8.0.0-2-x86_64/usr/bin/socat1,539,535,92531
procan,socat-1.8.0.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/socat-1.8.0.0-2-x86_64/usr/bin/procan,196,195,99679
filan,socat-1.8.0.0-2-x86_64,/binary-datasets/archsrc/pkg/00000/socat-1.8.0.0-2-x86_64/usr/bin/filan,209,207,120347
sound-gambit,sound-gambit-0.7-2-x86_64,/binary-datasets/archsrc/pkg/00000/sound-gambit-0.7-2-x86_64/usr/bin/sound-gambit,,No source files,77234
source-highlight,source-highlight-3.1.9-12-x86_64,/binary-datasets/archsrc/pkg/00000/source-highlight-3.1.9-12-x86_64/usr/bin/source-highlight,37,37,115309
check-regexp,source-highlight-3.1.9-12-x86_64,/binary-datasets/archsrc/pkg/00000/source-highlight-3.1.9-12-x86_64/usr/bin/check-regexp,21,21,88125
source-highlight-settings,source-highlight-3.1.9-12-x86_64,/binary-datasets/archsrc/pkg/00000/source-highlight-3.1.9-12-x86_64/usr/bin/source-highlight-settings,2,2,117436
libsource-highlight.so.4.0.1,source-highlight-3.1.9-12-x86_64,/binary-datasets/archsrc/pkg/00000/source-highlight-3.1.9-12-x86_64/usr/lib/libsource-highlight.so.4.0.1,,No source files,29834
doctext,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00000/sowing-1.1.26.p8-1-x86_64/usr/bin/doctext,0,0,111762
bfort,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00000/sowing-1.1.26.p8-1-x86_64/usr/bin/bfort,94,94,107938
mapnames,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00000/sowing-1.1.26.p8-1-x86_64/usr/bin/mapnames,0,0,111117
tohtml,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00000/sowing-1.1.26.p8-1-x86_64/usr/bin/tohtml,419,419,39474
doc2lt,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00000/sowing-1.1.26.p8-1-x86_64/usr/bin/doc2lt,0,0,101215
spamc,spamassassin-4.0.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/spamassassin-4.0.1-1-x86_64/usr/bin/vendor_perl/spamc,,No source files,106976
spawn-fcgi,spawn-fcgi-1.6.5-1-x86_64,/binary-datasets/archsrc/pkg/00000/spawn-fcgi-1.6.5-1-x86_64/usr/bin/spawn-fcgi,9,9,37930
speexenc,speex-1.2.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/speex-1.2.1-1-x86_64/usr/bin/speexenc,23,23,16538
speexdec,speex-1.2.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/speex-1.2.1-1-x86_64/usr/bin/speexdec,9,9,116802
libspeex.so.1.5.2,speex-1.2.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/speex-1.2.1-1-x86_64/usr/lib/libspeex.so.1.5.2,,No source files,73178
libspeexdsp.so.1.5.2,speexdsp-1.2.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/speexdsp-1.2.1-1-x86_64/usr/lib/libspeexdsp.so.1.5.2,,No source files,115939
spin,spin-6.5.2-4-x86_64,/binary-datasets/archsrc/pkg/00000/spin-6.5.2-4-x86_64/usr/bin/spin,656,654,11709
spipe,spiped-1.6.2-3-x86_64,/binary-datasets/archsrc/pkg/00000/spiped-1.6.2-3-x86_64/usr/bin/spipe,,No source files,5615
spiped,spiped-1.6.2-3-x86_64,/binary-datasets/archsrc/pkg/00000/spiped-1.6.2-3-x86_64/usr/bin/spiped,,No source files,72928
rastertoqpdl,splix-2.0.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/splix-2.0.1-1-x86_64/usr/lib/cups/filter/rastertoqpdl,,No source files,115936
pstoqpdl,splix-2.0.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/splix-2.0.1-1-x86_64/usr/lib/cups/filter/pstoqpdl,,No source files,112337
sqlcipher,sqlcipher-4.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/sqlcipher-4.6.0-1-x86_64/usr/bin/sqlcipher,4376,4371,44588
libsqlcipher.so.0.8.6,sqlcipher-4.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/sqlcipher-4.6.0-1-x86_64/usr/lib/libsqlcipher.so.0.8.6,,No source files,123420
libtclsqlite3.so,sqlcipher-4.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00000/sqlcipher-4.6.0-1-x86_64/usr/lib/tcl8.6/sqlite3/libtclsqlite3.so,,No source files,4966
mksquashfs,squashfs-tools-4.6.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/squashfs-tools-4.6.1-1-x86_64/usr/bin/mksquashfs,503,466,47490
unsquashfs,squashfs-tools-4.6.1-1-x86_64,/binary-datasets/archsrc/pkg/00000/squashfs-tools-4.6.1-1-x86_64/usr/bin/unsquashfs,191,190,38179
libsquashfuse.so.0.0.0,squashfuse-0.5.2-1-x86_64,/binary-datasets/archsrc/pkg/00000/squashfuse-0.5.2-1-x86_64/usr/lib/libsquashfuse.so.0.0.0,,No source files,82495
squashfuse_ll,squashfuse-0.5.2-1-x86_64,/binary-datasets/archsrc/pkg/00000/squashfuse-0.5.2-1-x86_64/usr/bin/squashfuse_ll,186,186,120798
squashfuse,squashfuse-0.5.2-1-x86_64,/binary-datasets/archsrc/pkg/00000/squashfuse-0.5.2-1-x86_64/usr/bin/squashfuse,145,145,92222
libsquashfuse_ll.so.0.0.0,squashfuse-0.5.2-1-x86_64,/binary-datasets/archsrc/pkg/00000/squashfuse-0.5.2-1-x86_64/usr/lib/libsquashfuse_ll.so.0.0.0,,No source files,51561
libst.so.1.9,srs-state-threads-1.9.5-2-x86_64,/binary-datasets/archsrc/pkg/00000/srs-state-threads-1.9.5-2-x86_64/usr/lib/libst.so.1.9,,No source files,94833
sscg,sscg-3.0.5-1-x86_64,/binary-datasets/archsrc/pkg/00000/sscg-3.0.5-1-x86_64/usr/bin/sscg,47,42,81651
libfuzzy.so.2.1.0,ssdeep-2.14.1-3-x86_64,/binary-datasets/archsrc/pkg/00000/ssdeep-2.14.1-3-x86_64/usr/lib/libfuzzy.so.2.1.0,,No source files,104668
ssdeep,ssdeep-2.14.1-3-x86_64,/binary-datasets/archsrc/pkg/00000/ssdeep-2.14.1-3-x86_64/usr/bin/ssdeep,26,26,113530
sshfs,sshfs-3.7.3-1-x86_64,/binary-datasets/archsrc/pkg/00000/sshfs-3.7.3-1-x86_64/usr/bin/sshfs,185,185,123627
sshpass,sshpass-1.10-1-x86_64,/binary-datasets/archsrc/pkg/00000/sshpass-1.10-1-x86_64/usr/bin/sshpass,14,14,1592
sslscan,sslscan-2.1.3-1-x86_64,/binary-datasets/archsrc/pkg/00000/sslscan-2.1.3-1-x86_64/usr/bin/sslscan,83,78,86506
sslsplit,sslsplit-0.5.5-3-x86_64,/binary-datasets/archsrc/pkg/00000/sslsplit-0.5.5-3-x86_64/usr/bin/sslsplit,442,419,41336
