bin,pkg,abspath,functions,verified,binary_id
ifind,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/ifind,562,562,75420
jpeg_extract,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/jpeg_extract,0,0,39838
tsk_recover,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/tsk_recover,593,593,40377
blkcat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/blkcat,563,563,40885
fls,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/fls,565,565,72608
srch_strings,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/srch_strings,7,7,43826
fiwalk,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/fiwalk,19,19,46257
tsk_loaddb,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/tsk_loaddb,655,655,47142
mmls,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/mmls,114,114,108610
libtsk.so.19.2.1,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/lib/libtsk.so.19.2.1,,No source files,50828
blkcalc,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/blkcalc,566,566,51600
jcat,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/jcat,562,562,126170
blkls,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/blkls,567,567,110111
tsk_comparedir,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/tsk_comparedir,593,593,2989
sigfind,sleuthkit-4.12.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sleuthkit-4.12.1-1-x86_64/usr/bin/sigfind,45,45,56081
slirp4netns,slirp4netns-1.3.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/slirp4netns-1.3.1-1-x86_64/usr/bin/slirp4netns,196,196,52599
c_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00001/sloccount-2.26-10-x86_64/usr/bin/c_count,7,7,69671
java_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00001/sloccount-2.26-10-x86_64/usr/bin/java_count,7,7,87548
php_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00001/sloccount-2.26-10-x86_64/usr/bin/php_count,11,11,38510
ml_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00001/sloccount-2.26-10-x86_64/usr/bin/ml_count,7,7,106534
jsp_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00001/sloccount-2.26-10-x86_64/usr/bin/jsp_count,39,5,73274
lexcount1,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00001/sloccount-2.26-10-x86_64/usr/bin/lexcount1,2,2,32471
pascal_count,sloccount-2.26-10-x86_64,/binary-datasets/archsrc/pkg/00001/sloccount-2.26-10-x86_64/usr/bin/pascal_count,38,4,35708
slock,slock-1.5-3-x86_64,/binary-datasets/archsrc/pkg/00001/slock-1.5-3-x86_64/usr/bin/slock,,No source files,50309
slowhttptest,slowhttptest-1.9.0-1-x86_64,/binary-datasets/archsrc/pkg/00001/slowhttptest-1.9.0-1-x86_64/usr/bin/slowhttptest,,No source files,40730
slumber,slumber-1.5.0-1-x86_64,/binary-datasets/archsrc/pkg/00001/slumber-1.5.0-1-x86_64/usr/bin/slumber,3830,0,84123
slurp,slurp-1.5.0-1-x86_64,/binary-datasets/archsrc/pkg/00001/slurp-1.5.0-1-x86_64/usr/bin/slurp,110,76,22416
smbnetfs,smbnetfs-0.6.3-5-x86_64,/binary-datasets/archsrc/pkg/00001/smbnetfs-0.6.3-5-x86_64/usr/bin/smbnetfs,293,293,47730
sndioctl,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/sndio-1.9.0-2-x86_64/usr/bin/sndioctl,30,30,119584
aucat,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/sndio-1.9.0-2-x86_64/usr/bin/aucat,99,99,60048
midicat,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/sndio-1.9.0-2-x86_64/usr/bin/midicat,1,1,125357
libsndio.so.7.2,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/sndio-1.9.0-2-x86_64/usr/lib/libsndio.so.7.2,,No source files,121586
sndiod,sndio-1.9.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/sndio-1.9.0-2-x86_64/usr/bin/sndiod,247,247,19577
sniffit,sniffit-0.6-1-x86_64,/binary-datasets/archsrc/pkg/00001/sniffit-0.6-1-x86_64/usr/bin/sniffit,80,80,86028
sniproxy,sniproxy-0.6.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/sniproxy-0.6.1-1-x86_64/usr/bin/sniproxy,200,198,122997
snowball,snowball-2.2.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/snowball-2.2.0-2-x86_64/usr/bin/snowball,155,155,5149
stemwords,snowball-2.2.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/snowball-2.2.0-2-x86_64/usr/bin/stemwords,3,3,125588
filan,socat-1.8.0.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/socat-1.8.0.0-2-x86_64/usr/bin/filan,209,207,80322
procan,socat-1.8.0.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/socat-1.8.0.0-2-x86_64/usr/bin/procan,196,195,99878
socat1,socat-1.8.0.0-2-x86_64,/binary-datasets/archsrc/pkg/00001/socat-1.8.0.0-2-x86_64/usr/bin/socat1,539,535,16800
sound-gambit,sound-gambit-0.7-2-x86_64,/binary-datasets/archsrc/pkg/00001/sound-gambit-0.7-2-x86_64/usr/bin/sound-gambit,,No source files,20948
check-regexp,source-highlight-3.1.9-12-x86_64,/binary-datasets/archsrc/pkg/00001/source-highlight-3.1.9-12-x86_64/usr/bin/check-regexp,21,21,9422
source-highlight-settings,source-highlight-3.1.9-12-x86_64,/binary-datasets/archsrc/pkg/00001/source-highlight-3.1.9-12-x86_64/usr/bin/source-highlight-settings,2,2,24408
libsource-highlight.so.4.0.1,source-highlight-3.1.9-12-x86_64,/binary-datasets/archsrc/pkg/00001/source-highlight-3.1.9-12-x86_64/usr/lib/libsource-highlight.so.4.0.1,,No source files,62992
source-highlight,source-highlight-3.1.9-12-x86_64,/binary-datasets/archsrc/pkg/00001/source-highlight-3.1.9-12-x86_64/usr/bin/source-highlight,37,37,54869
bfort,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00001/sowing-1.1.26.p8-1-x86_64/usr/bin/bfort,94,94,3407
tohtml,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00001/sowing-1.1.26.p8-1-x86_64/usr/bin/tohtml,419,419,43759
mapnames,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00001/sowing-1.1.26.p8-1-x86_64/usr/bin/mapnames,0,0,49622
doctext,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00001/sowing-1.1.26.p8-1-x86_64/usr/bin/doctext,0,0,9407
doc2lt,sowing-1.1.26.p8-1-x86_64,/binary-datasets/archsrc/pkg/00001/sowing-1.1.26.p8-1-x86_64/usr/bin/doc2lt,0,0,77524
spamc,spamassassin-4.0.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/spamassassin-4.0.1-1-x86_64/usr/bin/vendor_perl/spamc,,No source files,72508
spawn-fcgi,spawn-fcgi-1.6.5-1-x86_64,/binary-datasets/archsrc/pkg/00001/spawn-fcgi-1.6.5-1-x86_64/usr/bin/spawn-fcgi,9,9,43503
speexdec,speex-1.2.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/speex-1.2.1-1-x86_64/usr/bin/speexdec,9,9,62837
speexenc,speex-1.2.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/speex-1.2.1-1-x86_64/usr/bin/speexenc,23,23,97371
libspeex.so.1.5.2,speex-1.2.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/speex-1.2.1-1-x86_64/usr/lib/libspeex.so.1.5.2,,No source files,71628
libspeexdsp.so.1.5.2,speexdsp-1.2.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/speexdsp-1.2.1-1-x86_64/usr/lib/libspeexdsp.so.1.5.2,,No source files,33285
spin,spin-6.5.2-4-x86_64,/binary-datasets/archsrc/pkg/00001/spin-6.5.2-4-x86_64/usr/bin/spin,656,654,94032
spiped,spiped-1.6.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/spiped-1.6.2-3-x86_64/usr/bin/spiped,,No source files,80985
spipe,spiped-1.6.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/spiped-1.6.2-3-x86_64/usr/bin/spipe,,No source files,111829
pstoqpdl,splix-2.0.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/splix-2.0.1-1-x86_64/usr/lib/cups/filter/pstoqpdl,,No source files,36018
rastertoqpdl,splix-2.0.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/splix-2.0.1-1-x86_64/usr/lib/cups/filter/rastertoqpdl,,No source files,53289
libsqlcipher.so.0.8.6,sqlcipher-4.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00001/sqlcipher-4.6.0-1-x86_64/usr/lib/libsqlcipher.so.0.8.6,,No source files,56420
sqlcipher,sqlcipher-4.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00001/sqlcipher-4.6.0-1-x86_64/usr/bin/sqlcipher,4376,4371,112619
libtclsqlite3.so,sqlcipher-4.6.0-1-x86_64,/binary-datasets/archsrc/pkg/00001/sqlcipher-4.6.0-1-x86_64/usr/lib/tcl8.6/sqlite3/libtclsqlite3.so,,No source files,66475
mksquashfs,squashfs-tools-4.6.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/squashfs-tools-4.6.1-1-x86_64/usr/bin/mksquashfs,503,466,24783
unsquashfs,squashfs-tools-4.6.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/squashfs-tools-4.6.1-1-x86_64/usr/bin/unsquashfs,191,190,122022
libsquashfuse_ll.so.0.0.0,squashfuse-0.5.2-1-x86_64,/binary-datasets/archsrc/pkg/00001/squashfuse-0.5.2-1-x86_64/usr/lib/libsquashfuse_ll.so.0.0.0,,No source files,10391
libsquashfuse.so.0.0.0,squashfuse-0.5.2-1-x86_64,/binary-datasets/archsrc/pkg/00001/squashfuse-0.5.2-1-x86_64/usr/lib/libsquashfuse.so.0.0.0,,No source files,77301
squashfuse_ll,squashfuse-0.5.2-1-x86_64,/binary-datasets/archsrc/pkg/00001/squashfuse-0.5.2-1-x86_64/usr/bin/squashfuse_ll,186,186,75147
squashfuse,squashfuse-0.5.2-1-x86_64,/binary-datasets/archsrc/pkg/00001/squashfuse-0.5.2-1-x86_64/usr/bin/squashfuse,145,145,87496
libst.so.1.9,srs-state-threads-1.9.5-2-x86_64,/binary-datasets/archsrc/pkg/00001/srs-state-threads-1.9.5-2-x86_64/usr/lib/libst.so.1.9,,No source files,60648
sscg,sscg-3.0.5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sscg-3.0.5-1-x86_64/usr/bin/sscg,47,42,68217
libfuzzy.so.2.1.0,ssdeep-2.14.1-3-x86_64,/binary-datasets/archsrc/pkg/00001/ssdeep-2.14.1-3-x86_64/usr/lib/libfuzzy.so.2.1.0,,No source files,100506
ssdeep,ssdeep-2.14.1-3-x86_64,/binary-datasets/archsrc/pkg/00001/ssdeep-2.14.1-3-x86_64/usr/bin/ssdeep,26,26,52951
sshfs,sshfs-3.7.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/sshfs-3.7.3-1-x86_64/usr/bin/sshfs,185,185,71508
sshpass,sshpass-1.10-1-x86_64,/binary-datasets/archsrc/pkg/00001/sshpass-1.10-1-x86_64/usr/bin/sshpass,14,14,31453
sslscan,sslscan-2.1.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/sslscan-2.1.3-1-x86_64/usr/bin/sslscan,83,78,85376
sslsplit,sslsplit-0.5.5-3-x86_64,/binary-datasets/archsrc/pkg/00001/sslsplit-0.5.5-3-x86_64/usr/bin/sslsplit,442,419,56687
libstartup-notification-1.so.0.0.0,startup-notification-0.12-8-x86_64,/binary-datasets/archsrc/pkg/00001/startup-notification-0.12-8-x86_64/usr/lib/libstartup-notification-1.so.0.0.0,,No source files,60443
strace,strace-6.9-1-x86_64,/binary-datasets/archsrc/pkg/00001/strace-6.9-1-x86_64/usr/bin/strace,1902,1270,113445
stress,stress-1.0.6-1-x86_64,/binary-datasets/archsrc/pkg/00001/stress-1.0.6-1-x86_64/usr/bin/stress,9,9,59058
stylish-haskell,stylish-haskell-0.14.3.0-11-x86_64,/binary-datasets/archsrc/pkg/00001/stylish-haskell-0.14.3.0-11-x86_64/usr/bin/stylish-haskell,,No source files,91751
libHSstylish-haskell-0.14.3.0-2GZdLQI3iNl6BOKT8bOyrv-ghc9.2.8.so,stylish-haskell-0.14.3.0-11-x86_64,/binary-datasets/archsrc/pkg/00001/stylish-haskell-0.14.3.0-11-x86_64/usr/lib/libHSstylish-haskell-0.14.3.0-2GZdLQI3iNl6BOKT8bOyrv-ghc9.2.8.so,,No source files,97538
sudo,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/bin/sudo,410,406,116132
visudo,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/bin/visudo,293,288,36027
group_file.so,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/lib/sudo/group_file.so,,No source files,20611
cvtsudoers,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/bin/cvtsudoers,427,417,113163
sudoers.so,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/lib/sudo/sudoers.so,,No source files,74155
libsudo_util.so.0.0.0,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/lib/sudo/libsudo_util.so.0.0.0,,No source files,85313
sudo_logsrvd,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/bin/sudo_logsrvd,536,532,47096
sudo_sendlog,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/bin/sudo_sendlog,352,346,100436
sudo_noexec.so,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/lib/sudo/sudo_noexec.so,,No source files,62093
audit_json.so,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/lib/sudo/audit_json.so,,No source files,85500
system_group.so,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/lib/sudo/system_group.so,,No source files,19989
sudo_intercept.so,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/lib/sudo/sudo_intercept.so,,No source files,98375
sudoreplay,sudo-1.9.15.p5-1-x86_64,/binary-datasets/archsrc/pkg/00001/sudo-1.9.15.p5-1-x86_64/usr/bin/sudoreplay,159,159,80707
metadatareader.so,sugar-datastore-0.120-2-x86_64,/binary-datasets/archsrc/pkg/00001/sugar-datastore-0.120-2-x86_64/usr/lib/python3.12/site-packages/carquinyol/metadatareader.so,,No source files,85353
slmseg,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/slmseg,,No source files,86363
slmthread,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/slmthread,,No source files,49056
slmbuild,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/slmbuild,,No source files,45563
tslmendian,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/tslmendian,,No source files,70716
tslminfo,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/tslminfo,,No source files,7756
slmpack,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/slmpack,,No source files,118450
getwordfreq,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/getwordfreq,,No source files,73779
ids2ngram,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/ids2ngram,,No source files,95810
slminfo,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/slminfo,,No source files,119873
idngram_merge,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/idngram_merge,,No source files,116327
libsunpinyin.so.3.0,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/lib/libsunpinyin.so.3.0,,No source files,125518
slmprune,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/slmprune,,No source files,22788
mmseg,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/mmseg,,No source files,79057
genpyt,sunpinyin-3.0.0rc2-2-x86_64,/binary-datasets/archsrc/pkg/00001/sunpinyin-3.0.0rc2-2-x86_64/usr/bin/genpyt,,No source files,61309
sunxi-fel,sunxi-tools-1.4.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/sunxi-tools-1.4.2-3-x86_64/usr/bin/sunxi-fel,73,73,61415
sunxi-nand-part,sunxi-tools-1.4.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/sunxi-tools-1.4.2-3-x86_64/usr/bin/sunxi-nand-part,7,3,65474
sunxi-pio,sunxi-tools-1.4.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/sunxi-tools-1.4.2-3-x86_64/usr/bin/sunxi-pio,14,14,76154
sunxi-bootinfo,sunxi-tools-1.4.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/sunxi-tools-1.4.2-3-x86_64/usr/bin/sunxi-bootinfo,15,15,98152
sunxi-nand-image-builder,sunxi-tools-1.4.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/sunxi-tools-1.4.2-3-x86_64/usr/bin/sunxi-nand-image-builder,28,28,48862
sunxi-fexc,sunxi-tools-1.4.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/sunxi-tools-1.4.2-3-x86_64/usr/bin/sunxi-fexc,40,40,4236
phoenix_info,sunxi-tools-1.4.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/sunxi-tools-1.4.2-3-x86_64/usr/bin/phoenix_info,5,5,6116
swaybg,swaybg-1.2.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/swaybg-1.2.1-1-x86_64/usr/bin/swaybg,60,43,84297
swayimg,swayimg-2.2-1-x86_64,/binary-datasets/archsrc/pkg/00001/swayimg-2.2-1-x86_64/usr/bin/swayimg,276,243,53740
swaylock,swaylock-1.7.2-2-x86_64,/binary-datasets/archsrc/pkg/00001/swaylock-1.7.2-2-x86_64/usr/bin/swaylock,157,124,58176
swig,swig-4.2.1-3-x86_64,/binary-datasets/archsrc/pkg/00001/swig-4.2.1-3-x86_64/usr/bin/swig,772,771,76655
ccache-swig,swig-4.2.1-3-x86_64,/binary-datasets/archsrc/pkg/00001/swig-4.2.1-3-x86_64/usr/bin/ccache-swig,93,93,11587
sxhkd,sxhkd-0.6.2-3-x86_64,/binary-datasets/archsrc/pkg/00001/sxhkd-0.6.2-3-x86_64/usr/bin/sxhkd,51,51,3348
sxiv,sxiv-26-2-x86_64,/binary-datasets/archsrc/pkg/00001/sxiv-26-2-x86_64/usr/bin/sxiv,140,140,24099
libsymmetrica.so.2.0.0,symmetrica-3.0.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/symmetrica-3.0.1-1-x86_64/usr/lib/libsymmetrica.so.2.0.0,,No source files,32130
sympow,sympow-2.023.7-1-x86_64,/binary-datasets/archsrc/pkg/00001/sympow-2.023.7-1-x86_64/usr/bin/sympow,75,75,112768
synd,syndicationd-0.2.6-1-x86_64,/binary-datasets/archsrc/pkg/00001/syndicationd-0.2.6-1-x86_64/usr/bin/synd,,No source files,27399
systool,sysfsutils-2.1.1-2-x86_64,/binary-datasets/archsrc/pkg/00001/sysfsutils-2.1.1-2-x86_64/usr/bin/systool,28,28,41222
libsysfs.so.2.0.1,sysfsutils-2.1.1-2-x86_64,/binary-datasets/archsrc/pkg/00001/sysfsutils-2.1.1-2-x86_64/usr/lib/libsysfs.so.2.0.1,,No source files,93525
system76-firmware-daemon,system76-firmware-1.0.62-1-x86_64,/binary-datasets/archsrc/pkg/00001/system76-firmware-1.0.62-1-x86_64/usr/lib/system76-firmware/system76-firmware-daemon,,No source files,111912
system76-firmware-cli,system76-firmware-1.0.62-1-x86_64,/binary-datasets/archsrc/pkg/00001/system76-firmware-1.0.62-1-x86_64/usr/bin/system76-firmware-cli,,No source files,92262
t1disasm,t1utils-1.42-2-x86_64,/binary-datasets/archsrc/pkg/00001/t1utils-1.42-2-x86_64/usr/bin/t1disasm,87,87,8900
t1binary,t1utils-1.42-2-x86_64,/binary-datasets/archsrc/pkg/00001/t1utils-1.42-2-x86_64/usr/bin/t1binary,80,80,102597
t1asm,t1utils-1.42-2-x86_64,/binary-datasets/archsrc/pkg/00001/t1utils-1.42-2-x86_64/usr/bin/t1asm,96,96,18312
t1unmac,t1utils-1.42-2-x86_64,/binary-datasets/archsrc/pkg/00001/t1utils-1.42-2-x86_64/usr/bin/t1unmac,89,89,48787
t1mac,t1utils-1.42-2-x86_64,/binary-datasets/archsrc/pkg/00001/t1utils-1.42-2-x86_64/usr/bin/t1mac,98,98,59267
t1ascii,t1utils-1.42-2-x86_64,/binary-datasets/archsrc/pkg/00001/t1utils-1.42-2-x86_64/usr/bin/t1ascii,80,80,37180
tachyon,tachyon-0.99.5-1-x86_64,/binary-datasets/archsrc/pkg/00001/tachyon-0.99.5-1-x86_64/usr/bin/tachyon,,No source files,61620
tspin,tailspin-3.0.1-1-x86_64,/binary-datasets/archsrc/pkg/00001/tailspin-3.0.1-1-x86_64/usr/bin/tspin,,No source files,109176
tangler,tangler-0.3.0-1-x86_64,/binary-datasets/archsrc/pkg/00001/tangler-0.3.0-1-x86_64/usr/bin/tangler,,No source files,32117
rmt,tar-1.35-2-x86_64,/binary-datasets/archsrc/pkg/00001/tar-1.35-2-x86_64/usr/lib/tar/rmt,,No source files,58277
tar,tar-1.35-2-x86_64,/binary-datasets/archsrc/pkg/00001/tar-1.35-2-x86_64/usr/bin/tar,1156,1127,102625
tarsnap-keygen,tarsnap-1.0.40-2-x86_64,/binary-datasets/archsrc/pkg/00001/tarsnap-1.0.40-2-x86_64/usr/bin/tarsnap-keygen,403,351,97320
tarsnap,tarsnap-1.0.40-2-x86_64,/binary-datasets/archsrc/pkg/00001/tarsnap-1.0.40-2-x86_64/usr/bin/tarsnap,1269,1202,80764
tarsnap-recrypt,tarsnap-1.0.40-2-x86_64,/binary-datasets/archsrc/pkg/00001/tarsnap-1.0.40-2-x86_64/usr/bin/tarsnap-recrypt,538,486,110922
tarsnap-keyregen,tarsnap-1.0.40-2-x86_64,/binary-datasets/archsrc/pkg/00001/tarsnap-1.0.40-2-x86_64/usr/bin/tarsnap-keyregen,403,351,49358
tarsnap-keymgmt,tarsnap-1.0.40-2-x86_64,/binary-datasets/archsrc/pkg/00001/tarsnap-1.0.40-2-x86_64/usr/bin/tarsnap-keymgmt,190,168,66508
taskwarrior-tui,taskwarrior-tui-0.26.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/taskwarrior-tui-0.26.3-1-x86_64/usr/bin/taskwarrior-tui,,No source files,80350
tcprewrite,tcpreplay-4.4.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/tcpreplay-4.4.3-1-x86_64/usr/bin/tcprewrite,397,397,105561
tcpliveplay,tcpreplay-4.4.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/tcpreplay-4.4.3-1-x86_64/usr/bin/tcpliveplay,71,71,25102
tcpcapinfo,tcpreplay-4.4.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/tcpreplay-4.4.3-1-x86_64/usr/bin/tcpcapinfo,20,20,3715
tcpreplay-edit,tcpreplay-4.4.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/tcpreplay-4.4.3-1-x86_64/usr/bin/tcpreplay-edit,427,427,56128
tcpprep,tcpreplay-4.4.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/tcpreplay-4.4.3-1-x86_64/usr/bin/tcpprep,142,135,108469
tcpbridge,tcpreplay-4.4.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/tcpreplay-4.4.3-1-x86_64/usr/bin/tcpbridge,348,341,70422
tcpreplay,tcpreplay-4.4.3-1-x86_64,/binary-datasets/archsrc/pkg/00001/tcpreplay-4.4.3-1-x86_64/usr/bin/tcpreplay,170,170,100159
tcsh,tcsh-6.24.13-1-x86_64,/binary-datasets/archsrc/pkg/00001/tcsh-6.24.13-1-x86_64/usr/bin/tcsh,940,922,78430
cytdlib.so,tdlib-0.9.2-2-any,/binary-datasets/archsrc/pkg/00001/tdlib-0.9.2-2-any/usr/lib/python3.12/site-packages/tdlib/cytdlib.so,,No source files,47249
libts3db_mariadb.so,teamspeak3-server-3.13.7-1-x86_64,/binary-datasets/archsrc/pkg/00001/teamspeak3-server-3.13.7-1-x86_64/usr/lib/libts3db_mariadb.so,,No source files,79749
ts3server,teamspeak3-server-3.13.7-1-x86_64,/binary-datasets/archsrc/pkg/00001/teamspeak3-server-3.13.7-1-x86_64/usr/bin/ts3server,,No source files,1181
libts3_ssh.so,teamspeak3-server-3.13.7-1-x86_64,/binary-datasets/archsrc/pkg/00001/teamspeak3-server-3.13.7-1-x86_64/usr/lib/libts3_ssh.so,,No source files,20150
